Site,Species,Season,Week_1,Week_2,Week_3,Week_4,Week_5
CG-029,raccoon,18_3,NA,NA,NA,NA,NA
CG-029,striped_skunk,18_3,NA,NA,NA,NA,NA
CG-029,virginia_opossum,18_3,NA,NA,NA,NA,NA
CG-030,bobcat,18_3,NA,NA,NA,NA,NA
CG-030,CA_ground_squirrel,18_3,NA,NA,NA,NA,NA
CG-030,coyote,18_3,NA,NA,NA,NA,NA
CG-030,gray_fox,18_3,NA,NA,NA,NA,NA
CG-030,mountain_lion,18_3,NA,NA,NA,NA,NA
CG-030,mule_deer,18_3,NA,NA,NA,NA,NA
CG-030,rabbit_sp,18_3,NA,NA,NA,NA,NA
CG-030,raccoon,18_3,NA,NA,NA,NA,NA
CG-030,striped_skunk,18_3,NA,NA,NA,NA,NA
CG-030,virginia_opossum,18_3,NA,NA,NA,NA,NA
CG-031,bobcat,18_3,NA,NA,NA,NA,NA
CG-031,CA_ground_squirrel,18_3,NA,NA,NA,NA,NA
CG-031,coyote,18_3,NA,NA,NA,NA,NA
CG-031,gray_fox,18_3,NA,NA,NA,NA,NA
CG-031,mountain_lion,18_3,NA,NA,NA,NA,NA
CG-031,mule_deer,18_3,NA,NA,NA,NA,NA
CG-031,rabbit_sp,18_3,NA,NA,NA,NA,NA
CG-031,raccoon,18_3,NA,NA,NA,NA,NA
CG-031,striped_skunk,18_3,NA,NA,NA,NA,NA
CG-031,virginia_opossum,18_3,NA,NA,NA,NA,NA
CG-033,bobcat,18_3,NA,NA,NA,NA,NA
CG-033,CA_ground_squirrel,18_3,NA,NA,NA,NA,NA
CG-033,coyote,18_3,NA,NA,NA,NA,NA
CG-033,gray_fox,18_3,NA,NA,NA,NA,NA
CG-033,mountain_lion,18_3,NA,NA,NA,NA,NA
CG-033,mule_deer,18_3,NA,NA,NA,NA,NA
CG-033,rabbit_sp,18_3,NA,NA,NA,NA,NA
CG-033,raccoon,18_3,NA,NA,NA,NA,NA
CG-033,striped_skunk,18_3,NA,NA,NA,NA,NA
CG-033,virginia_opossum,18_3,NA,NA,NA,NA,NA
CG-042,bobcat,18_3,NA,NA,NA,NA,NA
CG-042,CA_ground_squirrel,18_3,NA,NA,NA,NA,NA
CG-042,coyote,18_3,NA,NA,NA,NA,NA
CG-042,gray_fox,18_3,NA,NA,NA,NA,NA
CG-042,mountain_lion,18_3,NA,NA,NA,NA,NA
CG-042,mule_deer,18_3,NA,NA,NA,NA,NA
CG-042,rabbit_sp,18_3,NA,NA,NA,NA,NA
CG-042,raccoon,18_3,NA,NA,NA,NA,NA
CG-042,striped_skunk,18_3,NA,NA,NA,NA,NA
CG-042,virginia_opossum,18_3,NA,NA,NA,NA,NA
CG-044,bobcat,18_3,NA,NA,NA,NA,NA
CG-044,CA_ground_squirrel,18_3,NA,NA,NA,NA,NA
CG-044,coyote,18_3,NA,NA,NA,NA,NA
CG-044,gray_fox,18_3,NA,NA,NA,NA,NA
CG-044,mountain_lion,18_3,NA,NA,NA,NA,NA
CG-044,mule_deer,18_3,NA,NA,NA,NA,NA
CG-044,rabbit_sp,18_3,NA,NA,NA,NA,NA
CG-044,raccoon,18_3,NA,NA,NA,NA,NA
CG-044,striped_skunk,18_3,NA,NA,NA,NA,NA
CG-044,virginia_opossum,18_3,NA,NA,NA,NA,NA
CG-045,bobcat,18_3,NA,NA,NA,NA,NA
CG-045,CA_ground_squirrel,18_3,NA,NA,NA,NA,NA
CG-045,coyote,18_3,NA,NA,NA,NA,NA
CG-045,gray_fox,18_3,NA,NA,NA,NA,NA
CG-045,mountain_lion,18_3,NA,NA,NA,NA,NA
CG-045,mule_deer,18_3,NA,NA,NA,NA,NA
CG-045,rabbit_sp,18_3,NA,NA,NA,NA,NA
CG-045,raccoon,18_3,NA,NA,NA,NA,NA
CG-045,striped_skunk,18_3,NA,NA,NA,NA,NA
CG-045,virginia_opossum,18_3,NA,NA,NA,NA,NA
CG-047,bobcat,18_3,NA,NA,NA,NA,NA
CG-047,CA_ground_squirrel,18_3,NA,NA,NA,NA,NA
CG-047,coyote,18_3,NA,NA,NA,NA,NA
CG-047,gray_fox,18_3,NA,NA,NA,NA,NA
CG-047,mountain_lion,18_3,NA,NA,NA,NA,NA
CG-047,mule_deer,18_3,NA,NA,NA,NA,NA
CG-047,rabbit_sp,18_3,NA,NA,NA,NA,NA
CG-047,raccoon,18_3,NA,NA,NA,NA,NA
CG-047,striped_skunk,18_3,NA,NA,NA,NA,NA
CG-047,virginia_opossum,18_3,NA,NA,NA,NA,NA
CG-048,bobcat,18_3,NA,NA,NA,NA,NA
CG-048,CA_ground_squirrel,18_3,NA,NA,NA,NA,NA
CG-048,coyote,18_3,NA,NA,NA,NA,NA
CG-048,gray_fox,18_3,NA,NA,NA,NA,NA
CG-048,mountain_lion,18_3,NA,NA,NA,NA,NA
CG-048,mule_deer,18_3,NA,NA,NA,NA,NA
CG-048,rabbit_sp,18_3,NA,NA,NA,NA,NA
CG-048,raccoon,18_3,NA,NA,NA,NA,NA
CG-048,striped_skunk,18_3,NA,NA,NA,NA,NA
CG-048,virginia_opossum,18_3,NA,NA,NA,NA,NA
CG-056,bobcat,18_3,NA,NA,NA,NA,NA
CG-056,CA_ground_squirrel,18_3,NA,NA,NA,NA,NA
CG-056,coyote,18_3,NA,NA,NA,NA,NA
CG-056,gray_fox,18_3,NA,NA,NA,NA,NA
CG-056,mountain_lion,18_3,NA,NA,NA,NA,NA
CG-056,mule_deer,18_3,NA,NA,NA,NA,NA
CG-056,rabbit_sp,18_3,NA,NA,NA,NA,NA
CG-056,raccoon,18_3,NA,NA,NA,NA,NA
CG-056,striped_skunk,18_3,NA,NA,NA,NA,NA
CG-056,virginia_opossum,18_3,NA,NA,NA,NA,NA
CG-057,bobcat,18_3,NA,NA,NA,NA,NA
CG-057,CA_ground_squirrel,18_3,NA,NA,NA,NA,NA
CG-057,coyote,18_3,NA,NA,NA,NA,NA
CG-057,gray_fox,18_3,NA,NA,NA,NA,NA
CG-057,mountain_lion,18_3,NA,NA,NA,NA,NA
CG-057,mule_deer,18_3,NA,NA,NA,NA,NA
CG-057,rabbit_sp,18_3,NA,NA,NA,NA,NA
CG-057,raccoon,18_3,NA,NA,NA,NA,NA
CG-057,striped_skunk,18_3,NA,NA,NA,NA,NA
CG-057,virginia_opossum,18_3,NA,NA,NA,NA,NA
CG-058,bobcat,18_3,NA,NA,NA,NA,NA
CG-058,CA_ground_squirrel,18_3,NA,NA,NA,NA,NA
CG-058,coyote,18_3,NA,NA,NA,NA,NA
CG-058,gray_fox,18_3,NA,NA,NA,NA,NA
CG-058,mountain_lion,18_3,NA,NA,NA,NA,NA
CG-058,mule_deer,18_3,NA,NA,NA,NA,NA
CG-058,rabbit_sp,18_3,NA,NA,NA,NA,NA
CG-058,raccoon,18_3,NA,NA,NA,NA,NA
CG-058,striped_skunk,18_3,NA,NA,NA,NA,NA
CG-058,virginia_opossum,18_3,NA,NA,NA,NA,NA
CG-059,bobcat,18_3,NA,NA,NA,NA,NA
CG-059,CA_ground_squirrel,18_3,NA,NA,NA,NA,NA
CG-059,coyote,18_3,NA,NA,NA,NA,NA
CG-059,gray_fox,18_3,NA,NA,NA,NA,NA
CG-059,mountain_lion,18_3,NA,NA,NA,NA,NA
CG-059,mule_deer,18_3,NA,NA,NA,NA,NA
CG-059,rabbit_sp,18_3,NA,NA,NA,NA,NA
CG-059,raccoon,18_3,NA,NA,NA,NA,NA
CG-059,striped_skunk,18_3,NA,NA,NA,NA,NA
CG-059,virginia_opossum,18_3,NA,NA,NA,NA,NA
CG-069,bobcat,18_3,NA,NA,NA,NA,NA
CG-069,CA_ground_squirrel,18_3,NA,NA,NA,NA,NA
CG-069,coyote,18_3,NA,NA,NA,NA,NA
CG-069,gray_fox,18_3,NA,NA,NA,NA,NA
CG-069,mountain_lion,18_3,NA,NA,NA,NA,NA
CG-069,mule_deer,18_3,NA,NA,NA,NA,NA
CG-069,rabbit_sp,18_3,NA,NA,NA,NA,NA
CG-069,raccoon,18_3,NA,NA,NA,NA,NA
CG-069,striped_skunk,18_3,NA,NA,NA,NA,NA
CG-069,virginia_opossum,18_3,NA,NA,NA,NA,NA
CG-070,bobcat,18_3,NA,NA,NA,NA,NA
CG-070,CA_ground_squirrel,18_3,NA,NA,NA,NA,NA
CG-070,coyote,18_3,NA,NA,NA,NA,NA
CG-070,gray_fox,18_3,NA,NA,NA,NA,NA
CG-070,mountain_lion,18_3,NA,NA,NA,NA,NA
CG-070,mule_deer,18_3,NA,NA,NA,NA,NA
CG-070,rabbit_sp,18_3,NA,NA,NA,NA,NA
CG-070,raccoon,18_3,NA,NA,NA,NA,NA
CG-070,striped_skunk,18_3,NA,NA,NA,NA,NA
CG-070,virginia_opossum,18_3,NA,NA,NA,NA,NA
CG-071,bobcat,18_3,NA,NA,NA,NA,NA
CG-071,CA_ground_squirrel,18_3,NA,NA,NA,NA,NA
CG-071,coyote,18_3,NA,NA,NA,NA,NA
CG-071,gray_fox,18_3,NA,NA,NA,NA,NA
CG-071,mountain_lion,18_3,NA,NA,NA,NA,NA
CG-071,mule_deer,18_3,NA,NA,NA,NA,NA
CG-071,rabbit_sp,18_3,NA,NA,NA,NA,NA
CG-071,raccoon,18_3,NA,NA,NA,NA,NA
CG-071,striped_skunk,18_3,NA,NA,NA,NA,NA
CG-071,virginia_opossum,18_3,NA,NA,NA,NA,NA
CG-073,bobcat,18_3,NA,NA,NA,NA,NA
CG-073,CA_ground_squirrel,18_3,NA,NA,NA,NA,NA
CG-073,coyote,18_3,NA,NA,NA,NA,NA
CG-073,gray_fox,18_3,NA,NA,NA,NA,NA
CG-073,mountain_lion,18_3,NA,NA,NA,NA,NA
CG-073,mule_deer,18_3,NA,NA,NA,NA,NA
CG-073,rabbit_sp,18_3,NA,NA,NA,NA,NA
CG-073,raccoon,18_3,NA,NA,NA,NA,NA
CG-073,striped_skunk,18_3,NA,NA,NA,NA,NA
CG-073,virginia_opossum,18_3,NA,NA,NA,NA,NA
CG-074,bobcat,18_3,NA,NA,NA,NA,NA
CG-074,CA_ground_squirrel,18_3,NA,NA,NA,NA,NA
CG-074,coyote,18_3,NA,NA,NA,NA,NA
CG-074,gray_fox,18_3,NA,NA,NA,NA,NA
CG-074,mountain_lion,18_3,NA,NA,NA,NA,NA
CG-074,mule_deer,18_3,NA,NA,NA,NA,NA
CG-074,rabbit_sp,18_3,NA,NA,NA,NA,NA
CG-074,raccoon,18_3,NA,NA,NA,NA,NA
CG-074,striped_skunk,18_3,NA,NA,NA,NA,NA
CG-074,virginia_opossum,18_3,NA,NA,NA,NA,NA
CG-075,bobcat,18_3,NA,NA,NA,NA,NA
CG-075,CA_ground_squirrel,18_3,NA,NA,NA,NA,NA
CG-075,coyote,18_3,NA,NA,NA,NA,NA
CG-075,gray_fox,18_3,NA,NA,NA,NA,NA
CG-075,mountain_lion,18_3,NA,NA,NA,NA,NA
CG-075,mule_deer,18_3,NA,NA,NA,NA,NA
CG-075,rabbit_sp,18_3,NA,NA,NA,NA,NA
CG-075,raccoon,18_3,NA,NA,NA,NA,NA
CG-075,striped_skunk,18_3,NA,NA,NA,NA,NA
CG-075,virginia_opossum,18_3,NA,NA,NA,NA,NA
CG-084,bobcat,18_3,NA,NA,NA,NA,NA
CG-084,CA_ground_squirrel,18_3,NA,NA,NA,NA,NA
CG-084,coyote,18_3,NA,NA,NA,NA,NA
CG-084,gray_fox,18_3,NA,NA,NA,NA,NA
CG-084,mountain_lion,18_3,NA,NA,NA,NA,NA
CG-084,mule_deer,18_3,NA,NA,NA,NA,NA
CG-084,rabbit_sp,18_3,NA,NA,NA,NA,NA
CG-084,raccoon,18_3,NA,NA,NA,NA,NA
CG-084,striped_skunk,18_3,NA,NA,NA,NA,NA
